repetition,cell_ids,presented_peptides,presented_hlas,simulation_name,mutation
6,10,peptide182,A0101,100-cells.10x,mut28
6,10,peptide86,A0101,100-cells.10x,mut15
6,10,peptide93,A0101,100-cells.10x,mut19
6,11,peptide105,A0101,100-cells.10x,mut19
6,11,peptide182,A0101,100-cells.10x,mut28
6,11,peptide191,A0101,100-cells.10x,mut28
6,11,peptide105,A0101,100-cells.10x,mut19
6,11,peptide191,A0101,100-cells.10x,mut28
6,11,peptide92,A0101,100-cells.10x,mut19
6,11,peptide182,A0101,100-cells.10x,mut28
6,11,peptide99,A0101,100-cells.10x,mut19
6,11,peptide105,A0101,100-cells.10x,mut19
6,11,peptide182,A0101,100-cells.10x,mut28
6,11,peptide185,A0101,100-cells.10x,mut28
6,11,peptide92,A0101,100-cells.10x,mut19
6,11,peptide190,A0101,100-cells.10x,mut28
6,11,peptide182,A0101,100-cells.10x,mut28
6,11,peptide182,A0101,100-cells.10x,mut28
6,11,peptide93,A0101,100-cells.10x,mut19
6,11,peptide198,A0101,100-cells.10x,mut28
6,11,peptide185,A0101,100-cells.10x,mut28
6,11,peptide194,A0101,100-cells.10x,mut28
6,11,peptide193,A0101,100-cells.10x,mut28
6,11,peptide92,A0101,100-cells.10x,mut19
6,11,peptide92,A0101,100-cells.10x,mut19
6,11,peptide183,A0101,100-cells.10x,mut28
6,11,peptide105,A0101,100-cells.10x,mut19
6,11,peptide182,A0101,100-cells.10x,mut28
6,11,peptide182,A0101,100-cells.10x,mut28
6,11,peptide101,A0101,100-cells.10x,mut19
6,12,peptide36,A0101,100-cells.10x,mut12
6,12,peptide92,A0101,100-cells.10x,mut19
6,12,peptide106,A0101,100-cells.10x,mut19
6,12,peptide144,A0101,100-cells.10x,mut33
6,12,peptide168,A0101,100-cells.10x,mut11
6,12,peptide93,A0101,100-cells.10x,mut19
6,12,peptide172,A0101,100-cells.10x,mut11
6,12,peptide144,A0101,100-cells.10x,mut33
6,12,peptide106,A0101,100-cells.10x,mut19
6,12,peptide140,A0101,100-cells.10x,mut33
6,12,peptide132,A0101,100-cells.10x,mut33
6,12,peptide73,A0101,100-cells.10x,mut15
6,12,peptide73,A0101,100-cells.10x,mut15
6,12,peptide25,A0101,100-cells.10x,mut12
6,12,peptide168,A0101,100-cells.10x,mut11
6,12,peptide101,A0101,100-cells.10x,mut19
6,12,peptide86,A0101,100-cells.10x,mut15
6,12,peptide178,A0101,100-cells.10x,mut11
6,12,peptide3,A0101,100-cells.10x,mut20
6,12,peptide177,A0101,100-cells.10x,mut11
6,12,peptide106,A0101,100-cells.10x,mut19
6,12,peptide168,A0101,100-cells.10x,mut11
6,12,peptide74,A0101,100-cells.10x,mut15
6,12,peptide22,A0101,100-cells.10x,mut12
6,12,peptide10,A0101,100-cells.10x,mut20
6,12,peptide88,A0101,100-cells.10x,mut15
6,12,peptide7,A0101,100-cells.10x,mut20
6,12,peptide90,A0101,100-cells.10x,mut15
6,13,peptide24,A0101,100-cells.10x,mut12
6,13,peptide196,A0101,100-cells.10x,mut28
6,13,peptide182,A0101,100-cells.10x,mut28
6,13,peptide198,A0101,100-cells.10x,mut28
6,13,peptide145,A0101,100-cells.10x,mut26
6,13,peptide158,A0101,100-cells.10x,mut26
6,13,peptide182,A0101,100-cells.10x,mut28
6,13,peptide191,A0101,100-cells.10x,mut28
6,13,peptide191,A0101,100-cells.10x,mut28
6,13,peptide25,A0101,100-cells.10x,mut12
6,13,peptide182,A0101,100-cells.10x,mut28
6,13,peptide158,A0101,100-cells.10x,mut26
6,13,peptide182,A0101,100-cells.10x,mut28
6,13,peptide191,A0101,100-cells.10x,mut28
6,13,peptide125,A0101,100-cells.10x,mut39
6,13,peptide194,A0101,100-cells.10x,mut28
6,13,peptide196,A0101,100-cells.10x,mut28
6,13,peptide35,A0101,100-cells.10x,mut12
6,13,peptide182,A0101,100-cells.10x,mut28
6,13,peptide182,A0101,100-cells.10x,mut28
6,13,peptide116,A0101,100-cells.10x,mut39
6,13,peptide117,A0101,100-cells.10x,mut39
6,13,peptide117,A0101,100-cells.10x,mut39
6,13,peptide185,A0101,100-cells.10x,mut28
6,13,peptide118,A0101,100-cells.10x,mut39
6,13,peptide194,A0101,100-cells.10x,mut28
6,13,peptide185,A0101,100-cells.10x,mut28
6,13,peptide191,A0101,100-cells.10x,mut28
6,13,peptide196,A0101,100-cells.10x,mut28
6,13,peptide194,A0101,100-cells.10x,mut28
6,13,peptide125,A0101,100-cells.10x,mut39
6,13,peptide58,A0101,100-cells.10x,mut44
6,13,peptide190,A0101,100-cells.10x,mut28
6,13,peptide125,A0101,100-cells.10x,mut39
6,13,peptide191,A0101,100-cells.10x,mut28
6,13,peptide151,A0101,100-cells.10x,mut26
6,13,peptide182,A0101,100-cells.10x,mut28
6,13,peptide191,A0101,100-cells.10x,mut28
6,13,peptide115,A0101,100-cells.10x,mut39
6,14,peptide185,A0101,100-cells.10x,mut28
6,14,peptide180,A0101,100-cells.10x,mut11
6,14,peptide12,A0101,100-cells.10x,mut20
6,14,peptide105,A0101,100-cells.10x,mut19
6,14,peptide182,A0101,100-cells.10x,mut28
6,14,peptide14,A0101,100-cells.10x,mut20
6,14,peptide14,A0101,100-cells.10x,mut20
6,14,peptide106,A0101,100-cells.10x,mut19
6,14,peptide191,A0101,100-cells.10x,mut28
6,14,peptide79,A0101,100-cells.10x,mut15
6,14,peptide92,A0101,100-cells.10x,mut19
6,14,peptide73,A0101,100-cells.10x,mut15
6,14,peptide32,A0101,100-cells.10x,mut12
6,14,peptide86,A0101,100-cells.10x,mut15
6,14,peptide168,A0101,100-cells.10x,mut11
6,14,peptide28,A0101,100-cells.10x,mut12
6,14,peptide6,A0101,100-cells.10x,mut20
6,14,peptide74,A0101,100-cells.10x,mut15
6,14,peptide190,A0101,100-cells.10x,mut28
6,14,peptide23,A0101,100-cells.10x,mut12
6,14,peptide105,A0101,100-cells.10x,mut19
6,14,peptide105,A0101,100-cells.10x,mut19
6,14,peptide103,A0101,100-cells.10x,mut19
6,14,peptide74,A0101,100-cells.10x,mut15
6,14,peptide105,A0101,100-cells.10x,mut19
6,14,peptide182,A0101,100-cells.10x,mut28
6,14,peptide105,A0101,100-cells.10x,mut19
6,15,peptide106,A0101,100-cells.10x,mut19
6,15,peptide92,A0101,100-cells.10x,mut19
6,15,peptide89,A0101,100-cells.10x,mut15
6,15,peptide191,A0101,100-cells.10x,mut28
6,15,peptide92,A0101,100-cells.10x,mut19
6,15,peptide182,A0101,100-cells.10x,mut28
6,15,peptide94,A0101,100-cells.10x,mut19
6,15,peptide99,A0101,100-cells.10x,mut19
6,15,peptide192,A0101,100-cells.10x,mut28
6,15,peptide63,A0101,100-cells.10x,mut44
6,15,peptide185,A0101,100-cells.10x,mut28
6,15,peptide187,A0101,100-cells.10x,mut28
6,15,peptide106,A0101,100-cells.10x,mut19
6,15,peptide191,A0101,100-cells.10x,mut28
6,15,peptide191,A0101,100-cells.10x,mut28
6,15,peptide92,A0101,100-cells.10x,mut19
6,15,peptide105,A0101,100-cells.10x,mut19
6,15,peptide92,A0101,100-cells.10x,mut19
6,15,peptide97,A0101,100-cells.10x,mut19
6,15,peptide100,A0101,100-cells.10x,mut19
6,15,peptide191,A0101,100-cells.10x,mut28
6,15,peptide185,A0101,100-cells.10x,mut28
6,15,peptide182,A0101,100-cells.10x,mut28
6,15,peptide105,A0101,100-cells.10x,mut19
6,15,peptide99,A0101,100-cells.10x,mut19
6,15,peptide85,A0101,100-cells.10x,mut15
6,15,peptide105,A0101,100-cells.10x,mut19
6,15,peptide196,A0101,100-cells.10x,mut28
6,15,peptide89,A0101,100-cells.10x,mut15
6,15,peptide87,A0101,100-cells.10x,mut15
6,15,peptide196,A0101,100-cells.10x,mut28
6,15,peptide75,A0101,100-cells.10x,mut15
6,15,peptide74,A0101,100-cells.10x,mut15
6,15,peptide92,A0101,100-cells.10x,mut19
6,15,peptide182,A0101,100-cells.10x,mut28
6,16,peptide198,A0101,100-cells.10x,mut28
6,16,peptide6,A0101,100-cells.10x,mut20
6,16,peptide183,A0101,100-cells.10x,mut28
6,16,peptide17,A0101,100-cells.10x,mut20
6,16,peptide182,A0101,100-cells.10x,mut28
6,16,peptide129,A0101,100-cells.10x,mut33
6,16,peptide139,A0101,100-cells.10x,mut33
6,16,peptide140,A0101,100-cells.10x,mut33
6,16,peptide147,A0101,100-cells.10x,mut26
6,16,peptide10,A0101,100-cells.10x,mut20
6,16,peptide198,A0101,100-cells.10x,mut28
6,16,peptide6,A0101,100-cells.10x,mut20
6,16,peptide17,A0101,100-cells.10x,mut20
6,16,peptide129,A0101,100-cells.10x,mut33
6,16,peptide190,A0101,100-cells.10x,mut28
6,16,peptide118,A0101,100-cells.10x,mut39
6,16,peptide198,A0101,100-cells.10x,mut28
6,16,peptide182,A0101,100-cells.10x,mut28
6,16,peptide133,A0101,100-cells.10x,mut33
6,16,peptide6,A0101,100-cells.10x,mut20
6,16,peptide191,A0101,100-cells.10x,mut28
6,16,peptide58,A0101,100-cells.10x,mut44
6,16,peptide12,A0101,100-cells.10x,mut20
6,16,peptide182,A0101,100-cells.10x,mut28
6,16,peptide12,A0101,100-cells.10x,mut20
6,16,peptide194,A0101,100-cells.10x,mut28
6,16,peptide140,A0101,100-cells.10x,mut33
6,16,peptide110,A0101,100-cells.10x,mut39
6,16,peptide127,A0101,100-cells.10x,mut33
6,16,peptide16,A0101,100-cells.10x,mut20
6,16,peptide136,A0101,100-cells.10x,mut33
6,17,peptide14,A0101,100-cells.10x,mut20
6,17,peptide182,A0101,100-cells.10x,mut28
6,17,peptide198,A0101,100-cells.10x,mut28
6,17,peptide9,A0101,100-cells.10x,mut20
6,17,peptide4,A0101,100-cells.10x,mut20
6,17,peptide16,A0101,100-cells.10x,mut20
6,17,peptide182,A0101,100-cells.10x,mut28
6,17,peptide198,A0101,100-cells.10x,mut28
6,17,peptide190,A0101,100-cells.10x,mut28
6,17,peptide195,A0101,100-cells.10x,mut28
6,17,peptide191,A0101,100-cells.10x,mut28
6,17,peptide4,A0101,100-cells.10x,mut20
6,17,peptide185,A0101,100-cells.10x,mut28
6,17,peptide182,A0101,100-cells.10x,mut28
6,17,peptide14,A0101,100-cells.10x,mut20
6,17,peptide190,A0101,100-cells.10x,mut28
6,17,peptide6,A0101,100-cells.10x,mut20
6,17,peptide196,A0101,100-cells.10x,mut28
6,17,peptide10,A0101,100-cells.10x,mut20
6,17,peptide182,A0101,100-cells.10x,mut28
6,17,peptide177,A0101,100-cells.10x,mut11
6,17,peptide182,A0101,100-cells.10x,mut28
6,17,peptide180,A0101,100-cells.10x,mut11
6,17,peptide1,A0101,100-cells.10x,mut20
6,17,peptide180,A0101,100-cells.10x,mut11
6,17,peptide18,A0101,100-cells.10x,mut20
6,17,peptide182,A0101,100-cells.10x,mut28
6,17,peptide166,A0101,100-cells.10x,mut11
6,18,peptide190,A0101,100-cells.10x,mut28
6,18,peptide92,A0101,100-cells.10x,mut19
6,18,peptide86,A0101,100-cells.10x,mut15
6,18,peptide97,A0101,100-cells.10x,mut19
6,18,peptide191,A0101,100-cells.10x,mut28
6,18,peptide89,A0101,100-cells.10x,mut15
6,18,peptide198,A0101,100-cells.10x,mut28
6,18,peptide182,A0101,100-cells.10x,mut28
6,18,peptide89,A0101,100-cells.10x,mut15
6,18,peptide74,A0101,100-cells.10x,mut15
6,18,peptide86,A0101,100-cells.10x,mut15
6,18,peptide182,A0101,100-cells.10x,mut28
6,18,peptide93,A0101,100-cells.10x,mut19
6,18,peptide190,A0101,100-cells.10x,mut28
6,18,peptide185,A0101,100-cells.10x,mut28
6,18,peptide92,A0101,100-cells.10x,mut19
6,18,peptide92,A0101,100-cells.10x,mut19
6,18,peptide182,A0101,100-cells.10x,mut28
6,18,peptide198,A0101,100-cells.10x,mut28
6,18,peptide77,A0101,100-cells.10x,mut15
6,18,peptide182,A0101,100-cells.10x,mut28
6,19,peptide140,A0101,100-cells.10x,mut33
6,19,peptide16,A0101,100-cells.10x,mut20
6,19,peptide79,A0101,100-cells.10x,mut15
6,19,peptide144,A0101,100-cells.10x,mut33
6,19,peptide73,A0101,100-cells.10x,mut15
6,19,peptide90,A0101,100-cells.10x,mut15
6,19,peptide106,A0101,100-cells.10x,mut19
6,19,peptide79,A0101,100-cells.10x,mut15
6,19,peptide182,A0101,100-cells.10x,mut28
6,19,peptide182,A0101,100-cells.10x,mut28
6,19,peptide182,A0101,100-cells.10x,mut28
6,19,peptide182,A0101,100-cells.10x,mut28
6,19,peptide7,A0101,100-cells.10x,mut20
6,19,peptide79,A0101,100-cells.10x,mut15
6,19,peptide185,A0101,100-cells.10x,mut28
6,19,peptide88,A0101,100-cells.10x,mut15
6,19,peptide105,A0101,100-cells.10x,mut19
6,19,peptide14,A0101,100-cells.10x,mut20
6,19,peptide191,A0101,100-cells.10x,mut28
6,19,peptide144,A0101,100-cells.10x,mut33
6,19,peptide198,A0101,100-cells.10x,mut28
6,19,peptide17,A0101,100-cells.10x,mut20
6,19,peptide1,A0101,100-cells.10x,mut20
6,19,peptide76,A0101,100-cells.10x,mut15
6,19,peptide101,A0101,100-cells.10x,mut19
6,19,peptide132,A0101,100-cells.10x,mut33
6,20,peptide176,A0101,100-cells.10x,mut11
6,20,peptide93,A0101,100-cells.10x,mut19
6,20,peptide170,A0101,100-cells.10x,mut11
6,20,peptide118,A0101,100-cells.10x,mut39
6,20,peptide92,A0101,100-cells.10x,mut19
6,20,peptide101,A0101,100-cells.10x,mut19
6,20,peptide94,A0101,100-cells.10x,mut19
6,20,peptide99,A0101,100-cells.10x,mut19
6,20,peptide112,A0101,100-cells.10x,mut39
6,20,peptide95,A0101,100-cells.10x,mut19
6,20,peptide167,A0101,100-cells.10x,mut11
6,20,peptide24,A0101,100-cells.10x,mut12
6,20,peptide125,A0101,100-cells.10x,mut39
6,20,peptide122,A0101,100-cells.10x,mut39
6,20,peptide179,A0101,100-cells.10x,mut11
6,20,peptide173,A0101,100-cells.10x,mut11
6,20,peptide63,A0101,100-cells.10x,mut44
6,20,peptide34,A0101,100-cells.10x,mut12
6,20,peptide19,A0101,100-cells.10x,mut12
6,20,peptide92,A0101,100-cells.10x,mut19
6,20,peptide117,A0101,100-cells.10x,mut39
6,20,peptide58,A0101,100-cells.10x,mut44
6,20,peptide92,A0101,100-cells.10x,mut19
6,20,peptide177,A0101,100-cells.10x,mut11
6,20,peptide106,A0101,100-cells.10x,mut19
6,20,peptide112,A0101,100-cells.10x,mut39
6,20,peptide93,A0101,100-cells.10x,mut19
6,20,peptide172,A0101,100-cells.10x,mut11
6,20,peptide92,A0101,100-cells.10x,mut19
6,20,peptide168,A0101,100-cells.10x,mut11
6,21,peptide92,A0101,100-cells.10x,mut19
6,21,peptide182,A0101,100-cells.10x,mut28
6,21,peptide180,A0101,100-cells.10x,mut11
6,21,peptide172,A0101,100-cells.10x,mut11
6,21,peptide182,A0101,100-cells.10x,mut28
6,21,peptide92,A0101,100-cells.10x,mut19
6,21,peptide106,A0101,100-cells.10x,mut19
6,21,peptide182,A0101,100-cells.10x,mut28
6,21,peptide145,A0101,100-cells.10x,mut26
6,21,peptide177,A0101,100-cells.10x,mut11
6,21,peptide198,A0101,100-cells.10x,mut28
6,21,peptide106,A0101,100-cells.10x,mut19
6,21,peptide180,A0101,100-cells.10x,mut11
6,21,peptide92,A0101,100-cells.10x,mut19
6,21,peptide99,A0101,100-cells.10x,mut19
6,21,peptide182,A0101,100-cells.10x,mut28
6,21,peptide151,A0101,100-cells.10x,mut26
6,21,peptide182,A0101,100-cells.10x,mut28
6,21,peptide105,A0101,100-cells.10x,mut19
6,21,peptide182,A0101,100-cells.10x,mut28
6,22,peptide158,A0101,100-cells.10x,mut26
6,22,peptide26,A0101,100-cells.10x,mut12
6,22,peptide24,A0101,100-cells.10x,mut12
6,22,peptide151,A0101,100-cells.10x,mut26
6,22,peptide33,A0101,100-cells.10x,mut12
6,22,peptide151,A0101,100-cells.10x,mut26
6,22,peptide32,A0101,100-cells.10x,mut12
6,23,peptide144,A0101,100-cells.10x,mut33
6,23,peptide79,A0101,100-cells.10x,mut15
6,23,peptide194,A0101,100-cells.10x,mut28
6,23,peptide79,A0101,100-cells.10x,mut15
6,23,peptide74,A0101,100-cells.10x,mut15
6,23,peptide34,A0101,100-cells.10x,mut12
6,23,peptide86,A0101,100-cells.10x,mut15
6,23,peptide182,A0101,100-cells.10x,mut28
6,23,peptide182,A0101,100-cells.10x,mut28
6,23,peptide182,A0101,100-cells.10x,mut28
6,23,peptide74,A0101,100-cells.10x,mut15
6,23,peptide172,A0101,100-cells.10x,mut11
6,23,peptide142,A0101,100-cells.10x,mut33
6,23,peptide89,A0101,100-cells.10x,mut15
6,23,peptide89,A0101,100-cells.10x,mut15
6,23,peptide182,A0101,100-cells.10x,mut28
6,23,peptide89,A0101,100-cells.10x,mut15
6,23,peptide76,A0101,100-cells.10x,mut15
6,23,peptide168,A0101,100-cells.10x,mut11
6,23,peptide191,A0101,100-cells.10x,mut28
6,23,peptide185,A0101,100-cells.10x,mut28
6,23,peptide89,A0101,100-cells.10x,mut15
6,23,peptide88,A0101,100-cells.10x,mut15
6,23,peptide34,A0101,100-cells.10x,mut12
6,23,peptide132,A0101,100-cells.10x,mut33
6,23,peptide77,A0101,100-cells.10x,mut15
6,24,peptide90,A0101,100-cells.10x,mut15
6,24,peptide88,A0101,100-cells.10x,mut15
6,24,peptide144,A0101,100-cells.10x,mut33
6,24,peptide132,A0101,100-cells.10x,mut33
6,24,peptide75,A0101,100-cells.10x,mut15
6,24,peptide89,A0101,100-cells.10x,mut15
6,24,peptide92,A0101,100-cells.10x,mut19
6,24,peptide185,A0101,100-cells.10x,mut28
6,24,peptide198,A0101,100-cells.10x,mut28
6,24,peptide86,A0101,100-cells.10x,mut15
6,24,peptide185,A0101,100-cells.10x,mut28
6,24,peptide172,A0101,100-cells.10x,mut11
6,24,peptide172,A0101,100-cells.10x,mut11
6,24,peptide164,A0101,100-cells.10x,mut11
6,24,peptide182,A0101,100-cells.10x,mut28
6,24,peptide182,A0101,100-cells.10x,mut28
6,24,peptide195,A0101,100-cells.10x,mut28
6,24,peptide105,A0101,100-cells.10x,mut19
6,24,peptide106,A0101,100-cells.10x,mut19
6,24,peptide182,A0101,100-cells.10x,mut28
6,24,peptide101,A0101,100-cells.10x,mut19
6,24,peptide77,A0101,100-cells.10x,mut15
6,24,peptide89,A0101,100-cells.10x,mut15
6,25,peptide86,A0101,100-cells.10x,mut15
6,25,peptide168,A0101,100-cells.10x,mut11
6,25,peptide172,A0101,100-cells.10x,mut11
6,25,peptide168,A0101,100-cells.10x,mut11
6,25,peptide92,A0101,100-cells.10x,mut19
6,25,peptide170,A0101,100-cells.10x,mut11
6,25,peptide89,A0101,100-cells.10x,mut15
6,25,peptide76,A0101,100-cells.10x,mut15
6,25,peptide89,A0101,100-cells.10x,mut15
6,25,peptide92,A0101,100-cells.10x,mut19
6,25,peptide105,A0101,100-cells.10x,mut19
6,25,peptide105,A0101,100-cells.10x,mut19
6,25,peptide161,A0101,100-cells.10x,mut26
6,25,peptide86,A0101,100-cells.10x,mut15
6,25,peptide177,A0101,100-cells.10x,mut11
6,25,peptide90,A0101,100-cells.10x,mut15
6,25,peptide77,A0101,100-cells.10x,mut15
6,25,peptide76,A0101,100-cells.10x,mut15
6,25,peptide106,A0101,100-cells.10x,mut19
6,25,peptide16,A0101,100-cells.10x,mut20
6,25,peptide79,A0101,100-cells.10x,mut15
6,25,peptide92,A0101,100-cells.10x,mut19
6,25,peptide108,A0101,100-cells.10x,mut19
6,25,peptide92,A0101,100-cells.10x,mut19
6,25,peptide7,A0101,100-cells.10x,mut20
6,25,peptide105,A0101,100-cells.10x,mut19
6,25,peptide84,A0101,100-cells.10x,mut15
6,25,peptide92,A0101,100-cells.10x,mut19
6,25,peptide168,A0101,100-cells.10x,mut11
6,25,peptide168,A0101,100-cells.10x,mut11
6,25,peptide180,A0101,100-cells.10x,mut11
6,25,peptide88,A0101,100-cells.10x,mut15
6,25,peptide74,A0101,100-cells.10x,mut15
6,26,peptide92,A0101,100-cells.10x,mut19
6,26,peptide11,A0101,100-cells.10x,mut20
6,26,peptide92,A0101,100-cells.10x,mut19
6,26,peptide90,A0101,100-cells.10x,mut15
6,26,peptide105,A0101,100-cells.10x,mut19
6,26,peptide17,A0101,100-cells.10x,mut20
6,26,peptide94,A0101,100-cells.10x,mut19
6,26,peptide4,A0101,100-cells.10x,mut20
6,26,peptide1,A0101,100-cells.10x,mut20
6,26,peptide79,A0101,100-cells.10x,mut15
6,26,peptide105,A0101,100-cells.10x,mut19
6,26,peptide106,A0101,100-cells.10x,mut19
6,26,peptide106,A0101,100-cells.10x,mut19
6,26,peptide93,A0101,100-cells.10x,mut19
6,26,peptide90,A0101,100-cells.10x,mut15
6,26,peptide79,A0101,100-cells.10x,mut15
6,26,peptide7,A0101,100-cells.10x,mut20
6,26,peptide74,A0101,100-cells.10x,mut15
6,26,peptide92,A0101,100-cells.10x,mut19
6,26,peptide16,A0101,100-cells.10x,mut20
6,26,peptide74,A0101,100-cells.10x,mut15
6,26,peptide77,A0101,100-cells.10x,mut15
6,26,peptide74,A0101,100-cells.10x,mut15
6,26,peptide92,A0101,100-cells.10x,mut19
6,26,peptide6,A0101,100-cells.10x,mut20
6,26,peptide86,A0101,100-cells.10x,mut15
6,27,peptide86,A0101,100-cells.10x,mut15
6,27,peptide79,A0101,100-cells.10x,mut15
6,27,peptide191,A0101,100-cells.10x,mut28
6,27,peptide191,A0101,100-cells.10x,mut28
6,27,peptide180,A0101,100-cells.10x,mut11
6,27,peptide105,A0101,100-cells.10x,mut19
6,27,peptide93,A0101,100-cells.10x,mut19
6,27,peptide105,A0101,100-cells.10x,mut19
6,27,peptide4,A0101,100-cells.10x,mut20
6,27,peptide182,A0101,100-cells.10x,mut28
6,27,peptide92,A0101,100-cells.10x,mut19
6,27,peptide77,A0101,100-cells.10x,mut15
6,27,peptide118,A0101,100-cells.10x,mut39
6,27,peptide182,A0101,100-cells.10x,mut28
6,27,peptide112,A0101,100-cells.10x,mut39
6,27,peptide6,A0101,100-cells.10x,mut20
6,27,peptide168,A0101,100-cells.10x,mut11
6,27,peptide115,A0101,100-cells.10x,mut39
6,27,peptide6,A0101,100-cells.10x,mut20
6,27,peptide79,A0101,100-cells.10x,mut15
6,27,peptide177,A0101,100-cells.10x,mut11
6,27,peptide92,A0101,100-cells.10x,mut19
6,27,peptide77,A0101,100-cells.10x,mut15
6,27,peptide14,A0101,100-cells.10x,mut20
6,27,peptide182,A0101,100-cells.10x,mut28
6,27,peptide182,A0101,100-cells.10x,mut28
6,27,peptide115,A0101,100-cells.10x,mut39
6,27,peptide172,A0101,100-cells.10x,mut11
6,27,peptide86,A0101,100-cells.10x,mut15
6,27,peptide168,A0101,100-cells.10x,mut11
6,27,peptide6,A0101,100-cells.10x,mut20
6,27,peptide194,A0101,100-cells.10x,mut28
6,27,peptide182,A0101,100-cells.10x,mut28
6,27,peptide80,A0101,100-cells.10x,mut15
6,27,peptide105,A0101,100-cells.10x,mut19
6,27,peptide182,A0101,100-cells.10x,mut28
6,28,peptide138,A0101,100-cells.10x,mut33
6,28,peptide127,A0101,100-cells.10x,mut33
6,28,peptide89,A0101,100-cells.10x,mut15
6,28,peptide88,A0101,100-cells.10x,mut15
6,28,peptide86,A0101,100-cells.10x,mut15
6,28,peptide90,A0101,100-cells.10x,mut15
6,28,peptide113,A0101,100-cells.10x,mut39
6,28,peptide131,A0101,100-cells.10x,mut33
6,28,peptide129,A0101,100-cells.10x,mut33
6,28,peptide144,A0101,100-cells.10x,mut33
6,28,peptide89,A0101,100-cells.10x,mut15
6,28,peptide199,A0101,100-cells.10x,mut8
6,28,peptide129,A0101,100-cells.10x,mut33
6,28,peptide127,A0101,100-cells.10x,mut33
6,28,peptide77,A0101,100-cells.10x,mut15
6,28,peptide118,A0101,100-cells.10x,mut39
6,28,peptide80,A0101,100-cells.10x,mut15
6,28,peptide73,A0101,100-cells.10x,mut15
6,28,peptide140,A0101,100-cells.10x,mut33
6,28,peptide86,A0101,100-cells.10x,mut15
6,28,peptide88,A0101,100-cells.10x,mut15
6,28,peptide84,A0101,100-cells.10x,mut15
6,28,peptide90,A0101,100-cells.10x,mut15
6,28,peptide129,A0101,100-cells.10x,mut33
6,28,peptide86,A0101,100-cells.10x,mut15
6,28,peptide116,A0101,100-cells.10x,mut39
6,28,peptide89,A0101,100-cells.10x,mut15
6,28,peptide132,A0101,100-cells.10x,mut33
6,28,peptide86,A0101,100-cells.10x,mut15
6,28,peptide86,A0101,100-cells.10x,mut15
6,29,peptide185,A0101,100-cells.10x,mut28
6,29,peptide21,A0101,100-cells.10x,mut12
6,29,peptide74,A0101,100-cells.10x,mut15
6,29,peptide182,A0101,100-cells.10x,mut28
6,29,peptide182,A0101,100-cells.10x,mut28
6,29,peptide185,A0101,100-cells.10x,mut28
6,29,peptide79,A0101,100-cells.10x,mut15
6,29,peptide20,A0101,100-cells.10x,mut12
6,29,peptide80,A0101,100-cells.10x,mut15
6,29,peptide185,A0101,100-cells.10x,mut28
6,29,peptide182,A0101,100-cells.10x,mut28
6,29,peptide79,A0101,100-cells.10x,mut15
6,29,peptide182,A0101,100-cells.10x,mut28
6,29,peptide89,A0101,100-cells.10x,mut15
6,29,peptide74,A0101,100-cells.10x,mut15
6,29,peptide74,A0101,100-cells.10x,mut15
6,29,peptide75,A0101,100-cells.10x,mut15
6,29,peptide32,A0101,100-cells.10x,mut12
6,29,peptide198,A0101,100-cells.10x,mut28
6,29,peptide34,A0101,100-cells.10x,mut12
6,29,peptide79,A0101,100-cells.10x,mut15
6,29,peptide198,A0101,100-cells.10x,mut28
6,29,peptide198,A0101,100-cells.10x,mut28
6,29,peptide191,A0101,100-cells.10x,mut28
6,29,peptide191,A0101,100-cells.10x,mut28
6,29,peptide185,A0101,100-cells.10x,mut28
6,29,peptide193,A0101,100-cells.10x,mut28
6,29,peptide90,A0101,100-cells.10x,mut15
6,30,peptide138,A0101,100-cells.10x,mut33
6,30,peptide58,A0101,100-cells.10x,mut44
6,30,peptide140,A0101,100-cells.10x,mut33
6,30,peptide130,A0101,100-cells.10x,mut33
6,30,peptide143,A0101,100-cells.10x,mut33
6,30,peptide144,A0101,100-cells.10x,mut33
6,30,peptide140,A0101,100-cells.10x,mut33
6,30,peptide140,A0101,100-cells.10x,mut33
6,30,peptide128,A0101,100-cells.10x,mut33
6,30,peptide152,A0101,100-cells.10x,mut26
6,30,peptide131,A0101,100-cells.10x,mut33
6,30,peptide129,A0101,100-cells.10x,mut33
6,30,peptide152,A0101,100-cells.10x,mut26
6,30,peptide132,A0101,100-cells.10x,mut33
6,30,peptide143,A0101,100-cells.10x,mut33
6,30,peptide129,A0101,100-cells.10x,mut33
6,30,peptide63,A0101,100-cells.10x,mut44
6,30,peptide143,A0101,100-cells.10x,mut33
6,30,peptide144,A0101,100-cells.10x,mut33
6,30,peptide136,A0101,100-cells.10x,mut33
6,30,peptide136,A0101,100-cells.10x,mut33
6,30,peptide143,A0101,100-cells.10x,mut33
6,30,peptide131,A0101,100-cells.10x,mut33
6,31,peptide132,A0101,100-cells.10x,mut33
6,31,peptide183,A0101,100-cells.10x,mut28
6,31,peptide77,A0101,100-cells.10x,mut15
6,31,peptide152,A0101,100-cells.10x,mut26
6,31,peptide116,A0101,100-cells.10x,mut39
6,31,peptide194,A0101,100-cells.10x,mut28
6,31,peptide144,A0101,100-cells.10x,mut33
6,31,peptide90,A0101,100-cells.10x,mut15
6,31,peptide88,A0101,100-cells.10x,mut15
6,31,peptide92,A0101,100-cells.10x,mut19
6,31,peptide87,A0101,100-cells.10x,mut15
